"ID","案例类型","论文名称","论文作者","论文链接","论文年份","来源标签
（会议期刊）","github链接","状态"
"173","💡 未复现","Video Depth Anything: Consistent Depth Estimation for Super-Long Videos","Sili Chen, Hengkai Guo, Shengnan Zhu, Feihu Zhang, Zilong Huang, Jiashi Feng, Bingyi Kang","https://arxiv.org/abs/2501.12375","2025","CVPR","https://github.com/DepthAnything/Video-Depth-Anything","highlight"
"174","💡 未复现","World-consistent Video Diffusion with Explicit 3D Modeling","Qihang Zhang, Shuangfei Zhai, Miguel Ángel Bautista Martin, Kevin Miao, Alexander Toshev, Joshua Susskind, Jiatao Gu","https://openaccess.thecvf.com/content/CVPR2025/html/Zhang_World-consistent_Video_Diffusion_with_Explicit_3D_Modeling_CVPR_2025_paper.html","2025","CVPR","https://zqh0253.github.io/wvd/","highlight"
"175","💡 未复现","Your ViT is Secretly an Image Segmentation Model","Tommie Kerssies, Niccolò Cavagnero, Alexander Hermans, Narges Norouzi, Giuseppe Averta, Bastian Leibe, Gijs Dubbelman, Daan de Geus","https://openaccess.thecvf.com/content/CVPR2025/html/Kerssies_Your_ViT_is_Secretly_an_Image_Segmentation_Model_CVPR_2025_paper.html","2025","CVPR","https://github.com/tue-mps/EoMT","highlight"
"176","💡 未复现","WonderWorld: Interactive 3D Scene Generation from a Single Image","Hong-Xing Yu, Haoyi Duan, Charles Herrmann, William T. Freeman, Jiajun Wu","https://arxiv.org/abs/2406.09394","2025","CVPR","https://github.com/KovenYu/WonderWorld","highlight"
"177","💡 未复现","Relightable Gaussian Codec Avatars","Shunsuke Saito, Gabriel Schwartz, Tomas Simon, Junxuan Li, Giljoo Nam","https://arxiv.org/pdf/2312.03704","2024","CVPR","https://github.com/facebookresearch/goliath","oral"
"178","💡 未复现","Ranni: Taming Text-to-Image Diffusion for Accurate Instruction Following","Yutong Feng, Biao Gong, Di Chen, Yujun Shen, Yu Liu, Jingren Zhou","https://arxiv.org/pdf/2311.17002","2024","CVPR","https://github.com/ali-vilab/Ranni","oral"
"179","💡 未复现","Rethinking Inductive Biases for Surface Normal Estimation","Gwangbin Bae, Andrew J. Davison","https://arxiv.org/pdf/2403.00712","2024","CVPR","https://github.com/baegwangbin/DSINE","oral"
"180","💡 未复现","PaSCo: Urban 3D Panoptic Scene Completion with Uncertainty Awareness","Anh-Quan Cao, Angela Dai, Raoul de Charette","https://arxiv.org/abs/2312.02158","2024","CVPR","https://github.com/astra-vision/PaSCo","oral"
"181","💡 未复现","Transcriptomics-guided Slide Representation Learning in Computational Pathology","Guillaume Jaume, Lukas Oldenburg, Anurag Vaidya, Richard J. Chen, Drew F. K. Williamson, Thomas Peeters, Andrew H. Song, Faisal Mahmood","https://arxiv.org/pdf/2405.11618","2024","CVPR","https://github.com/mahmoodlab/TANGLE","oral"
"182","💡 未复现","DiffusionLight: Light Probes for Free by Painting a Chrome Ball","Pakkapon Phongthawee, Worameth Chinchuthakun, Nontaphat Sinsunthithet, Amit Raj, Varun Jampani, Pramook Khungurn, Supasorn Suwajanakorn","https://arxiv.org/pdf/2312.09168","2024","CVPR","https://github.com/DiffusionLight/DiffusionLight?tab=readme-ov-file","oral"
"183","💡 未复现","URHand: Universal Relightable Hands","Zhaoxi Chen, Gyeongsik Moon, Kaiwen Guo, Chen Cao, Stanislav Pidhorskyi, Tomas Simon, Rohan Joshi, Yuan Dong, Yichen Xu, Bernardo Pires, He Wen, Lucas Evans, Bo Peng, Julia Buffalini, Autumn Trimble, Kevyn McPhail, Melissa Schoeller, Shoou-I Yu, Javier Romero, Michael Zollhöfer, Yaser Sheikh, Ziwei Liu, Shunsuke Saito","https://arxiv.org/pdf/2401.05334","2024","CVPR","https://github.com/facebookresearch/goliath","oral"
"184","💡 未复现","Repurposing Diffusion-Based Image Generators for Monocular Depth Estimation","Bingxin Ke, Anton Obukhov, Shengyu Huang, Nando Metzger, Rodrigo Caye Daudt, Konrad Schindler","https://arxiv.org/pdf/2312.02145","2024","CVPR","https://github.com/prs-eth/marigold","oral"
"185","💡 未复现","PhysGaussian: Physics-Integrated 3D Gaussians for Generative Dynamics","Tianyi Xie, Zeshun Zong, Yuxing Qiu, Xuan Li, Yutao Feng, Yin Yang, Chenfanfu Jiang","https://arxiv.org/pdf/2311.12198","2024","CVPR","https://github.com/XPandora/PhysGaussian","oral"
"186","💡 未复现","HumanGaussian: Text-Driven 3D Human Generation with Gaussian Splatting","Xian Liu, Xiaohang Zhan, Jiaxiang Tang, Ying Shan, Gang Zeng, Dahua Lin, Xihui Liu, Ziwei Liu","https://arxiv.org/pdf/2311.17061","2024","CVPR","https://github.com/alvinliu0/HumanGaussian","oral"
"187","💡 未复现","Prompt Highlighter: Interactive Control for Multi-Modal LLMs","Yuechen Zhang, Shengju Qian, Bohao Peng, Shu Liu, Jiaya Jia","https://arxiv.org/pdf/2312.04302","2024","CVPR","https://github.com/dvlab-research/Prompt-Highlighter/","oral"
"188","💡 未复现","Cooperation Does Matter: Exploring Multi-Order Bilateral Relations for Audio-Visual Segmentation","Qi Yang, Xing Nie, Tong Li, Pengfei Gao, Ying Guo, Cheng Zhen, Pengfei Yan, Shiming Xiang","https://arxiv.org/pdf/2312.06462","2024","CVPR","https://arxiv.org/pdf/2312.06462","oral"
"189","💡 未复现","Upscale-A-Video: Temporal-Consistent Diffusion Model for Real-World Video Super-Resolution","Shangchen Zhou, Peiqing Yang, Jianyi Wang, Yihang Luo, Chen Change Loy","https://arxiv.org/pdf/2312.06640","2024","CVPR","https://github.com/sczhou/Upscale-A-Video","oral"
"190","💡 未复现","Putting the Object Back into Video Object Segmentation","Ho Kei Cheng, Seoung Wug Oh, Brian Price, Joon-Young Lee, Alexander Schwing","https://arxiv.org/pdf/2310.12982","2024","CVPR","https://github.com/hkchengrex/Cutie","oral"
"191","💡 未复现","InstanceDiffusion: Instance-level Control for Image Generation","Xudong Wang, Trevor Darrell, Sai Saketh Rambhatla, Rohit Girdhar, Ishan Misra","https://arxiv.org/pdf/2402.03290","2024","CVPR","https://github.com/frank-xwang/InstanceDiffusion","oral"
"192","💡 未复现","OMG-Seg: Is One Model Good Enough For All Segmentation?","Xiangtai Li, Haobo Yuan, Wei Li, Henghui Ding, Size Wu, Wenwei Zhang, Yining Li, Kai Chen, Chen Change Loy","https://arxiv.org/pdf/2401.10229","2024","CVPR","https://github.com/lxtGH/OMG-Seg","oral"
"193","💡 未复现","Towards Language-Driven Video Inpainting via Multimodal Large Language Models","Jianzong Wu, Xiangtai Li, Chenyang Si, Shangchen Zhou, Jingkang Yang, Jiangning Zhang, Yining Li, Kai Chen, Yunhai Tong, Ziwei Liu, Chen Change Loy","https://arxiv.org/pdf/2401.10226","2024","CVPR","https://github.com/jianzongwu/Language-Driven-Video-Inpainting","oral"
"194","💡 未复现","VBench: Comprehensive Benchmark Suite for Video Generative Models","Ziqi Huang, Fan Zhang, Xiaojie Xu, Yinan He, Jiashuo Yu, Ziyue Dong, Qianli Ma, Nattapol Chanpaisit, Chenyang Si, Yuming Jiang, Yaohui Wang, Xinyuan Chen, Ying-Cong Chen, Limin Wang, Dahua Lin, Yu Qiao, Ziwei Liu","https://arxiv.org/pdf/2311.17982","2024","CVPR","https://github.com/Vchitect/VBench","oral"
"195","💡 未复现","PIGEON: Predicting Image Geolocations","Lukas Haas, Michal Skreta, Silas Alberti, Chelsea Finn","https://arxiv.org/pdf/2307.05845","2024","CVPR","https://github.com/LukasHaas/PIGEON","oral"
"196","💡 未复现","DiffPortrait3D: Controllable Diffusion for Zero-Shot Portrait View Synthesis","Yuming Gu, You Xie, Hongyi Xu, Guoxian Song, Yichun Shi, Di Chang, Jing Yang, Linjie Luo","https://arxiv.org/pdf/2312.13016","2024","CVPR","https://github.com/FreedomGu/DiffPortrait3D/","highlight"
"197","💡 未复现","Domain Prompt Learning with Quaternion Networks","Qinglong Cao, Zhengqin Xu, Yuntian Chen, Chao Ma, Xiaokang Yang","https://arxiv.org/abs/2312.08878","2024","CVPR","https://github.com/caoql98/DPLQ","highlight"
"198","💡 未复现","DragDiffusion: Harnessing Diffusion Models for Interactive Point-based Image Editing","Yujun Shi, Chuhui Xue, Jun Hao Liew, Jiachun Pan, Hanshu Yan, Wenqing Zhang, Vincent Y. F. Tan, Song Bai","https://arxiv.org/pdf/2306.14435","2024","CVPR","https://github.com/Yujun-Shi/DragDiffusion","highlight"
"199","💡 未复现","Fast ODE-based Sampling for Diffusion Models in Around 5 Steps","Zhenyu Zhou, Defang Chen, Can Wang, Chun Chen","https://arxiv.org/pdf/2312.00094","2024","CVPR","https://github.com/zju-pi/diff-sampler","highlight"
"200","💡 未复现","FlowVid: Taming Imperfect Optical Flows for Consistent Video-to-Video Synthesis","Feng Liang, Bichen Wu, Jialiang Wang, Licheng Yu, Kunpeng Li, Yinan Zhao, Ishan Misra, Jia-Bin Huang, Peizhao Zhang, Peter Vajda, Diana Marculescu","https://arxiv.org/pdf/2312.17681","2024","CVPR","https://jeff-liangf.github.io/projects/flowvid/","highlight"
"201","💡 未复现","General Object Foundation Model for Images and Videos at Scale","Junfeng Wu, Yi Jiang, Qihao Liu, Zehuan Yuan, Xiang Bai, Song Bai","https://arxiv.org/pdf/2312.09158","2024","CVPR","https://github.com/FoundationVision/GLEE","highlight"
"202","💡 未复现","Insect-Foundation: A Foundation Model and Large-scale 1M Dataset for Visual Insect Understanding","Hoang-Quan Nguyen, Thanh-Dat Truong, Xuan Bac Nguyen, Ashley Dowling, Xin Li, Khoa Luu","https://openaccess.thecvf.com/content/CVPR2024/html/Nguyen_Insect-Foundation_A_Foundation_Model_and_Large-scale_1M_Dataset_for_Visual_CVPR_2024_paper.html","2024","CVPR","https://uark-cviu.github.io/projects/insect-foundation/","highlight"
"203","💡 未复现","Move as You Say, Interact as You Can: Language-guided Human Motion Generation with Scene Affordance","Zan Wang, Yixin Chen, Baoxiong Jia, Puhao Li, Jinlu Zhang, Jingze Zhang, Tengyu Liu, Yixin Zhu, Wei Liang, Siyuan Huang","https://arxiv.org/abs/2403.18036","2024","CVPR","https://github.com/afford-motion/afford-motion","highlight"
"204","💡 未复现","Object Recognition as Next Token Predictio","Kaiyu Yue, Bor-Chun Chen, Jonas Geiping, Hengduo Li, Tom Goldstein, Ser-Nam Lim","https://arxiv.org/abs/2312.02142","2024","CVPR","https://github.com/KaiyuYue/nxtp","highlight"
"205","💡 未复现","RAVE: Randomized Noise Shuffling for Fast and Consistent Video Editing with Diffusion Models","Ozgur Kara, Bariscan Kurtkaya, Hidir Yesiltepe, James M. Rehg, Pinar Yanardag","https://arxiv.org/abs/2312.04524","2024","CVPR","https://github.com/rehglab/RAVE","highlight"
"206","💡 未复现","Readout Guidance: Learning Control from Diffusion Features","Grace Luo, Trevor Darrell, Oliver Wang, Dan B Goldman, Aleksander Holynski","https://arxiv.org/abs/2312.02150","2024","CVPR","https://github.com/google-research/readout_guidance","highlight"
"207","💡 未复现","Real Acoustic Fields: An Audio-Visual Room Acoustics Dataset and Benchmark","Ziyang Chen, Israel D. Gebru, Christian Richardt, Anurag Kumar, William Laney, Andrew Owens, Alexander Richard","https://arxiv.org/abs/2403.18821","2024","CVPR","https://github.com/facebookresearch/real-acoustic-fields","highlight"
"208","💡 未复现","RichDreamer: A Generalizable Normal-Depth Diffusion Model for Detail Richness in Text-to-3D","Lingteng Qiu, Guanying Chen, Xiaodong Gu, Qi Zuo, Mutian Xu, Yushuang Wu, Weihao Yuan, Zilong Dong, Liefeng Bo, Xiaoguang Han","https://arxiv.org/abs/2311.16918","2024","CVPR","https://github.com/modelscope/RichDreamer","highlight"
"209","💡 未复现","RobustSAM: Segment Anything Robustly on Degraded Images","Wei-Ting Chen, Yu-Jiet Vong, Sy-Yen Kuo, Sizhuo Ma, Jian Wang","https://arxiv.org/abs/2406.09627","2024","CVPR","https://github.com/robustsam/RobustSAM","highlight"
"210","💡 未复现","Scaling Up Dynamic Human-Scene Interaction Modeling","Nan Jiang, Zhiyuan Zhang, Hongjie Li, Xiaoxuan Ma, Zan Wang, Yixin Chen, Tengyu Liu, Yixin Zhu, Siyuan Huang","https://arxiv.org/abs/2403.08629","2024","CVPR","https://github.com/jnnan/trumans_utils","highlight"
"211","💡 未复现","SDDGR: Stable Diffusion-based Deep Generative Replay for Class Incremental Object Detection","Junsu Kim, Hoseong Cho, Jihyeon Kim, Yihalem Yimolal Tiruneh, Seungryul Baek","https://arxiv.org/abs/2402.17323","2024","CVPR","/","highlight"
"212","💡 未复现","SpatialTracker: Tracking Any 2D Pixels in 3D Space","Yuxi Xiao, Qianqian Wang, Shangzhan Zhang, Nan Xue, Sida Peng, Yujun Shen, Xiaowei Zhou","https://arxiv.org/abs/2404.04319","2024","CVPR","https://github.com/henry123-boy/SpaTracker","highlight"
"213","💡 未复现","TFMQ-DM:Temporal Feature Maintenance Quantization for Diffusion Models","Yushi Huang, Ruihao Gong, Jing Liu, Tianlong Chen, Xianglong Liu","https://openaccess.thecvf.com/content/CVPR2024/html/Huang_TFMQ-DM_Temporal_Feature_Maintenance_Quantization_for_Diffusion_Models_CVPR_2024_paper.html","2024","CVPR","https://github.com/ModelTC/TFMQ-DM","highlight"
"214","💡 未复现","Text Is MASS: Modeling as Stochastic Embedding for Text-Video Retrieval","Jiamian Wang, Guohao Sun, Pichao Wang, Dongfang Liu, Sohail Dianat, Majid Rabbani, Raghuveer Rao, Zhiqiang Tao","https://arxiv.org/abs/2403.17998","2024","CVPR","https://github.com/patrick-0817/T-MASS-text-video-retrieval","highlight"
"215","💡 未复现","Towards Learning a Generalist Model for Embodied Navigation","Duo Zheng, Shijia Huang, Lin Zhao, Yiwu Zhong, Liwei Wang","https://arxiv.org/abs/2312.02010","2024","CVPR","https://github.com/LaVi-Lab/NaviLLM","highlight"
"216","💡 未复现","UniMODE: Unified Monocular 3D Object Detection","Zhuoling Li, Xiaogang Xu, SerNam Lim, Hengshuang Zhao","https://arxiv.org/abs/2402.18573","2024","CVPR","https://github.com/Lizhuoling/UniMODE","highlight"
"217","💡 未复现","Unsupervised Keypoints from Pretrained Diffusion Models","Eric Hedlin, Gopal Sharma, Shweta Mahajan, Xingzhe He, Hossam Isack, Abhishek Kar Helge Rhodin, Andrea Tagliasacchi, Kwang Moo Yi","https://arxiv.org/abs/2312.00065","2024","CVPR","https://github.com/ubc-vision/StableKeypoints","highlight"
"218","💡 未复现","VA3: Virtually Assured Amplification Attack on Probabilistic Copyright Protection for Text-to-Image Generative Models","Xiang Li, Qianli Shen, Kenji Kawaguchi","https://arxiv.org/abs/2312.00057","2024","CVPR","https://github.com/South7X/VA3","highlight"
"219","💡 未复现","VecFusion: Vector Font Generation with Diffusion","Vikas Thamizharasan, Difan Liu, Shantanu Agarwal, Matthew Fisher, Michael Gharbi, Oliver Wang, Alec Jacobson, Evangelos Kalogerakis","https://arxiv.org/abs/2312.10540","2024","CVPR","https://vikastmz.github.io/VecFusion/","highlight"
"220","💡 未复现","Wonder3D: Single Image to 3D using Cross-Domain Diffusion","Xiaoxiao Long, Yuan-Chen Guo, Cheng Lin, Yuan Liu, Zhiyang Dou, Lingjie Liu, Yuexin Ma, Song-Hai Zhang, Marc Habermann, Christian Theobalt, Wenping Wang","https://arxiv.org/abs/2310.15008","2024","CVPR","https://github.com/xxlong0/Wonder3D","highlight"
"221","💡 未复现","VTimeLLM: Empower LLM to Grasp Video Moments","Bin Huang, Xin Wang, Hong Chen, Zihan Song, Wenwu Zhu","https://arxiv.org/abs/2311.18445","2024","CVPR","https://github.com/huangb23/VTimeLLM","highlight"
"222","💡 未复现","LHM: Large Animatable Human Reconstruction Model from a Single Image in Seconds","Lingteng Qiu, Xiaodong Gu, Peihao Li, Qi Zuo, Weichao Shen, Junfei Zhang, Kejie Qiu, Weihao Yuan, Guanying Chen, Zilong Dong, Liefeng Bo","https://arxiv.org/pdf/2503.10625v1","2025","ICCV","https://github.com/aigc3d/LHM?tab=readme-ov-file","poster"
"223","💡 未复现","EasyControl: Adding Efficient and Flexible Control for Diffusion Transformer","Yuxuan Zhang, Yirui Yuan, Yiren Song, Haofan Wang, Jiaming Liu","https://arxiv.org/abs/2503.07027","2025","ICCV","https://github.com/Xiaojiu-z/EasyControl","poster"
"224","💡 未复现","MVSplat: Efficient 3D Gaussian Splatting from Sparse Multi-View Images","Yuedong Chen, Haofei Xu, Chuanxia Zheng, Bohan Zhuang, Marc Pollefeys, Andreas Geiger, Tat-Jen Cham, Jianfei Cai","https://arxiv.org/pdf/2403.14627","2024","ECCV","https://github.com/donydchen/mvsplat","Oral"
"225","💡 未复现","FSGS: Real-Time Few-shot View Synthesis using Gaussian Splatting","Zehao Zhu, Zhiwen Fan, Yifan Jiang, Zhangyang Wang","https://arxiv.org/abs/2312.00451","2024","ECCV","https://github.com/VITA-Group/FSGS","poster"
"226","💡 未复现","ZigMa: A DiT-style Zigzag Mamba Diffusion Model","Vincent Tao Hu, Stefan Andreas Baumann, Ming Gui, Olga Grebenkova, Pingchuan Ma, Johannes Schusterbauer, Björn Ommer","https://arxiv.org/pdf/2403.13802","2024","ECCV","https://github.com/CompVis/zigma","poster"
"227","💡 未复现","Bridging Synthetic and Real Worlds for Pre-training Scene Text Detectors","Tongkun Guan, Wei Shen, Xue Yang, Xuehui Wang, Xiaokang Yang
","https://arxiv.org/pdf/2312.05286","2024","ECCV","https://github.com/SJTU-DeepVisionLab/FreeReal","poster"
"228","💡 未复现","PosFormer: Recognizing Complex Handwritten Mathematical Expression with Position Forest Transformer","Tongkun Guan, Chengyu Lin, Wei Shen, Xiaokang Yang","https://arxiv.org/pdf/2407.07764","2024","ECCV","https://github.com/SJTU-DeepVisionLab/PosFormer","poster"
"229","💡 未复现","Fully Sparse 3D Occupancy Prediction","Haisong Liu, Yang Chen, Haiguang Wang, Zetong Yang, Tianyu Li, Jia Zeng, Li Chen, Hongyang Li, Limin Wang","https://arxiv.org/abs/2312.17118","2024","ECCV","https://github.com/MCG-NJU/SparseOcc","poster"
"230","💡 未复现","NeRF-MAE: Masked AutoEncoders for Self-Supervised 3D Representation Learning for Neural Radiance Fields","Muhammad Zubair Irshad, Sergey Zakharov, Vitor Guizilini, Adrien Gaidon, Zsolt Kira, Rares Ambrus","https://arxiv.org/abs/2404.01300","2024","ECCV","https://github.com/zubair-irshad/NeRF-MAE","Poster"
"231","💡 未复现","ControlCap: Controllable Region-level Captioning","Yuzhong Zhao, Yue Liu, Zonghao Guo, Weijia Wu, Chen Gong, Fang Wan, Qixiang Ye","https://arxiv.org/abs/2401.17910","2024","ECCV","https://github.com/callsys/ControlCap","Poster"
"232","💡 未复现","GiT: Towards Generalist Vision Transformer through Universal Language Interface","Haiyang Wang, Hao Tang, Li Jiang, Shaoshuai Shi, Muhammad Ferjad Naeem, Hongsheng Li, Bernt Schiele, Liwei Wang","https://arxiv.org/abs/2403.09394","2024","ECCV","https://github.com/Haiyang-W/GiT","Oral"
"233","💡 未复现","Relation DETR: Exploring Explicit Position Relation Prior for Object Detection","Xiuquan Hou, Meiqin Liu, Senlin Zhang, Ping Wei, Badong Chen, Xuguang Lan","https://arxiv.org/abs/2407.11699v1","2024","ECCV","https://github.com/xiuqhou/Relation-DETR","Oral"
"234","💡 未复现","FairDomain: Achieving Fairness in Cross-Domain Medical Image Segmentation and Classification","Yu Tian, Congcong Wen, Min Shi, Muhammad Muneeb Afzal, Hao Huang, Muhammad Osama Khan, Yan Luo, Yi Fang, Mengyu Wang","https://arxiv.org/abs/2407.08813","2024","ECCV","https://github.com/Harvard-Ophthalmology-AI-Lab/FairDomain","poster"
"235","💡 未复现","OneRestore: A Universal Restoration Framework for Composite Degradation","Yu Guo, Yuan Gao, Yuxu Lu, Huilin Zhu, Ryan Wen Liu, Shengfeng He","https://arxiv.org/abs/2407.04621","2024","ECCV","https://github.com/gy65896/OneRestore","poster"
"236","💡 未复现","VideoStudio: Generating Consistent-Content and Multi-Scene Videos","Fuchen Long, Zhaofan Qiu, Ting Yao, Tao Mei","https://arxiv.org/pdf/2401.01256","2024","ECCV","https://github.com/FuchenUSTC/VideoStudio","poster"
"237","💡 未复现","Zero-shot Object Counting with Good Exemplars","Huilin Zhu, Jingling Yuan, Zhengwei Yang, Yu Guo, Zheng Wang, Xian Zhong, Shengfeng He","https://arxiv.org/abs/2407.04948","2024","ECCV","https://github.com/HopooLinZ/VA-Count","poster"
"238","💡 未复现","SPVLoc: Semantic Panoramic Viewport Matching for 6D Camera Localization in Unseen Environments","Niklas Gard, Anna Hilsmann, Peter Eisert","https://arxiv.org/abs/2404.10527","2024","ECCV","https://github.com/fraunhoferhhi/spvloc","Oral"
"239","💡 未复现","Stereo Any Video: Temporally Consistent Stereo Matching","Junpeng Jing;Weixun Luo;Ye Mao;  Krystian Mikolajczyk","https://arxiv.org/html/2503.05549v1#S4","2025","ICCV","https://github.com/TomTomTommi/stereoanyvideo","highlight"
"240","💡 未复现","InfiniteYou: Flexible Photo Recrafting While Preserving Your Identity","Liming Jiang, Qing Yan, Yumin Jia, Zichuan Liu, Hao Kang, Xin Lu","https://arxiv.org/pdf/2503.16418","2025","ICCV","https://github.com/bytedance/InfiniteYou","highlight"
"241","💡 未复现","MeshAnything V2: Artist-Created Mesh Generation With Adjacent Mesh Tokenization","Yiwen Chen, Yikai Wang, Yihao Luo, Zhengyi Wang, Zilong Chen, Jun Zhu, Chi Zhang, Guosheng Lin","https://arxiv.org/abs/2408.02555","2025","ICCV","https://github.com/buaacyw/MeshAnythingV2","poster"
"242","💡 未复现","From Reusing to Forecasting: Accelerating Diffusion Models with TaylorSeers","Jiacheng Liu, Chang Zou, Yuanhuiyi Lyu, Junjie Chen, Linfeng Zhang","https://arxiv.org/abs/2503.06923","2025","ICCV","https://github.com/Shenyi-Z/TaylorSeer","poster"
"243","💡 未复现","MotionFollower: Editing Video Motion via Lightweight Score-Guided Diffusion","Shuyuan Tu, Qi Dai, Zihao Zhang, Sicheng Xie, Zhi-Qi Cheng, Chong Luo, Xintong Han, Zuxuan Wu, Yu-Gang Jiang","https://arxiv.org/abs/2405.20325","2025","ICCV","https://github.com/Francis-Rings/MotionFollower?tab=readme-ov-file","poster"
"244","💡 未复现","AnimateAnyMesh: A Feed-Forward 4D Foundation Model for Text-Driven Universal Mesh Animation","Zijie Wu, Chaohui Yu, Fan Wang, Xiang Bai","https://arxiv.org/abs/2506.09982","2025","ICCV","https://github.com/JarrentWu1031/AnimateAnyMesh","poster"
"245","💡 未复现","VSSD: Vision Mamba with Non-Causal State Space Duality","Yuheng Shi, Minjing Dong, Mingjia Li, Chang Xu","https://arxiv.org/abs/2407.18559","2025","ICCV","https://github.com/YuHengsss/VSSD?tab=readme-ov-file","poster"
"246","💡 未复现","FreeMorph: Tuning-Free Generalized Image Morphing with Diffusion Model","Yukang Cao、Chenyang Si、Jinghao Wang、Ziwei Liu","https://arxiv.org/html/2507.01953v1#S4","2025","ICCV","https://github.com/yukangcao/FreeMorph","poster"
"247","💡 未复现","GENMO: A GENeralist Model for Human MOtion","Jiefeng Li, Jinkun Cao, Haotian Zhang, Davis Rempe, Jan Kautz, Umar Iqbal, Ye Yuan
","https://arxiv.org/abs/2505.01425","2025","ICCV","https://research.nvidia.com/labs/dair/genmo/","poster"
"248","💡 未复现","Vamba: Understanding Hour-Long Videos with Hybrid Mamba-Transformers","Weiming Ren, Wentao Ma, Huan Yang, Cong Wei, Ge Zhang, Wenhu Chen","https://arxiv.org/abs/2503.11579","2025","ICCV","https://github.com/TIGER-AI-Lab/Vamba","poster"
"249","💡 未复现","Medical World Model: Generative Simulation of Tumor Evolution for Treatment Planning","Yijun Yang, Zhao-Yang Wang, Qiuping Liu, Shuwen Sun, Kang Wang, Rama Chellappa, Zongwei Zhou, Alan Yuille, Lei Zhu, Yu-Dong Zhang, Jieneng Chen","https://arxiv.org/abs/2506.02327","2025","ICCV","https://github.com/scott-yjyang/MeWM","poster"
"250","💡 未复现","Where, What, Why: Towards Explainable Driver Attention Prediction","Yuchen Zhou, Jiayu Tang, Xiaoyan Xiao, Yueyao Lin, Linkai Liu, Zipeng Guo, Hao Fei, Xiaobo Xia, Chao Gou","https://arxiv.org/pdf/2506.23088","2025","ICCV","https://github.com/yuchen2199/Explainable-Driver-Attention-Prediction","poster"
"251","💡 未复现","BirdCollect: A Comprehensive Benchmark for Analyzing Dense Bird Flock Attributes","Kshitiz, Sonu Shreshtha, Bikash Dutta, Muskan Dosi, Mayank Vatsa, Richa Singh, Saket Anand, Sudeep Sarkar, Sevaram Mali Parihar
","https://par.nsf.gov/servlets/purl/10545625","2024","AAAI","",""
"Technical"","","","","","",""
"252","💡 未复现","I Open at the Close: A Deep Reinforcement Learning Evaluation of Open Streets Initiatives","R. Teal Witter, Lucas Rosenblatt
","https://arxiv.org/pdf/2312.07680","2024","AAAI","https://github.com/rtealwitter/OpenStreets","Technical"
"253","💡 未复现","MedAlign: A Clinician-Generated Dataset for Instruction Following with Electronic Medical Records","Scott L. Fleming, Alejandro Lozano, William J. Haberkorn, Jenelle A. Jindal, Eduardo Reis, Rahul Thapa, Louis Blankemeier, Julian Z. Genkins, Ethan Steinberg, Ashwin Nayak, Birju Patel, Chia-Chun Chiang, Alison Callahan, Zepeng Huo, Sergios Gatidis, Scott Adams, Oluseyi Fayanju, Shreya J. Shah, Thomas Savage, Ethan Goh, Akshay S. Chaudhari, Nima Aghaeepour, Christopher Sharp, Michael A. Pfeffer, Percy Liang, Jonathan H. Chen, Keith E. Morse, Emma P. Brunskill, Jason A. Fries, Nigam H. Shah","https://arxiv.org/pdf/2308.14089","2023","AAAI","https://github.com/som-shahlab/medalign","Technical"
"254","💡 未复现","Multi-Modal Discussion Transformer: Integrating Text, Images and Graph Transformers to Detect Hate Speech on Social Media","Liam Hebert, Gaurav Sahu, Yuxuan Guo, Nanda Kishore Sreenivas, Lukasz Golab, Robin Cohen","https://arxiv.org/pdf/2307.09312","2024","AAAI","https://github.com/liamhebert/MultiModalDiscussionTransformer","Technical"
"255","💡 未复现","Quantile-Regression-Ensemble: A Deep Learning Algorithm for Downscaling Extreme Precipitation","Thomas Bailie, Yun Sing Koh, Neelesh Rampal, Peter B. Gibson
","https://ojs.aaai.org/index.php/AAAI/article/view/30193","2024","AAAI","","Technical"
"256","💡 未复现","Spatial-Logic-Aware Weakly Supervised Learning for Flood Mapping on Earth Imagery","Zelin Xu, Tingsong Xiao, Wenchong He, Yu Wang, Zhe Jiang, Shigang Chen, Yiqun Xie, Xiaowei Jia, Da Yan, Yang Zhou","https://ojs.aaai.org/index.php/AAAI/article/view/30253","2024","AAAI","https://github.com/spatialdatasciencegroup/SLWSL","Technical"
"257","💡 未复现","Vector Field Oriented Diffusion Model for Crystal Material Generation","Astrid Klipfel, Yael Fregier , Adlane Sayede, Zied Bouraoui
","https://arxiv.org/pdf/2401.05402","2023","AAAI","https://github.com/WanyuGroup/AI-for-Crystal-Materials","Technical"
"258","💡 未复现","Periodic Graph Transformers for Crystal Material Property Prediction","Keqiang Yan,Yi Liu,Yuchao Lin,Shuiwang Ji","https://arxiv.org/pdf/2209.11807","2022","AAAI","https://github.com/WanyuGroup/AI-for-Crystal-Materials","Technical"
"259","💡 未复现","ContraNovo: A Contrastive Learning Approach to Enhance De Novo Peptide Sequencing","Zhi Jin, Sheng Xu, Xiang Zhang, Tianze Ling, Nanqing Dong, Wanli Ouyang, Zhiqiang Gao, Cheng Chang, Siqi Sun","https://arxiv.org/pdf/2312.11584","2023","AAAI","https://github.com/BEAM-Labs/ContraNovo","Technical"
